Record Date,Country,Currency,Country - Currency Description,Exchange Rate,Effective Date,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2015-03-31,CENTRAL AFRICAN REPUBLIC,CFA FRANC,CENTRAL AFRICAN REPUBLIC-CFA FRANC,606.41,2015-03-31,34,2015,2,2015,1,03,31
2015-03-31,CHAD,CFA FRANC,CHAD-CFA FRANC,606.41,2015-03-31,35,2015,2,2015,1,03,31
2015-03-31,CHILE,PESO,CHILE-PESO,629.4,2015-03-31,36,2015,2,2015,1,03,31
2015-03-31,CHINA,RENMINBI,CHINA-RENMINBI,6.199,2015-03-31,37,2015,2,2015,1,03,31
2015-03-31,COLOMBIA,PESO,COLOMBIA-PESO,2575.0,2015-03-31,38,2015,2,2015,1,03,31
2015-03-31,COMOROS,FRANC,COMOROS-FRANC,361.35,2015-03-31,39,2015,2,2015,1,03,31
2015-03-31,CONGO,CFA FRANC,CONGO-CFA FRANC,606.41,2015-03-31,41,2015,2,2015,1,03,31
2015-03-31,"CONGO, DEM. REP",CONGOLESE FRANC,"CONGO, DEM. REP-CONGOLESE FRANC",920.0,2015-03-31,40,2015,2,2015,1,03,31
2015-03-31,COSTA RICA,COLON,COSTA RICA-COLON,527.36,2015-03-31,42,2015,2,2015,1,03,31
2015-03-31,COTE D'IVOIRE,CFA FRANC,COTE D'IVOIRE-CFA FRANC,606.41,2015-03-31,43,2015,2,2015,1,03,31
2015-03-31,CROATIA,KUNA,CROATIA-KUNA,6.9,2015-03-31,44,2015,2,2015,1,03,31
2015-03-31,CUBA,PESO,CUBA-PESO,1.0,2015-03-31,45,2015,2,2015,1,03,31
2015-03-31,CYPRUS,EURO,CYPRUS-EURO,0.93,2015-03-31,46,2015,2,2015,1,03,31
2015-03-31,CZECH,KORUNA,CZECH-KORUNA,24.924,2015-03-31,47,2015,2,2015,1,03,31
2015-03-31,DENMARK,KRONE,DENMARK-KRONE,6.949,2015-03-31,48,2015,2,2015,1,03,31
2015-03-31,DJIBOUTI,FRANC,DJIBOUTI-FRANC,177.0,2015-03-31,49,2015,2,2015,1,03,31
2015-03-31,DOMINICAN REPUBLIC,PESO,DOMINICAN REPUBLIC-PESO,44.65,2015-03-31,50,2015,2,2015,1,03,31
2015-03-31,ECUADOR,DOLARES,ECUADOR-DOLARES,1.0,2015-03-31,51,2015,2,2015,1,03,31
2015-03-31,EGYPT,POUND,EGYPT-POUND,7.63,2015-03-31,52,2015,2,2015,1,03,31
2015-03-31,EL SALVADOR,DOLARES,EL SALVADOR-DOLARES,1.0,2015-03-31,53,2015,2,2015,1,03,31
2015-03-31,EQUATORIAL GUINEA,CFA FRANC,EQUATORIAL GUINEA-CFA FRANC,606.41,2015-03-31,54,2015,2,2015,1,03,31
2015-03-31,ERITREA,NAKFA,ERITREA-NAKFA,15.0,2015-03-31,55,2015,2,2015,1,03,31
2015-03-31,ESTONIA,EURO,ESTONIA-EURO,0.93,2015-03-31,56,2015,2,2015,1,03,31
2015-03-31,ETHIOPIA,BIRR,ETHIOPIA-BIRR,20.33,2015-03-31,57,2015,2,2015,1,03,31
2015-03-31,EURO ZONE,EURO,EURO ZONE-EURO,0.93,2015-03-31,58,2015,2,2015,1,03,31
2015-03-31,FIJI,DOLLAR,FIJI-DOLLAR,2.041,2015-03-31,59,2015,2,2015,1,03,31
2015-03-31,FINLAND,EURO,FINLAND-EURO,0.93,2015-03-31,60,2015,2,2015,1,03,31
2015-03-31,FRANCE,EURO,FRANCE-EURO,0.93,2015-03-31,61,2015,2,2015,1,03,31
2015-03-31,GABON,CFA FRANC,GABON-CFA FRANC,606.41,2015-03-31,62,2015,2,2015,1,03,31
2015-03-31,GAMBIA,DALASI,GAMBIA-DALASI,48.0,2015-03-31,63,2015,2,2015,1,03,31
2015-03-31,GEORGIA,LARI,GEORGIA-LARI,2.23,2015-03-31,64,2015,2,2015,1,03,31
2015-03-31,GERMANY FRG,EURO,GERMANY FRG-EURO,0.93,2015-03-31,65,2015,2,2015,1,03,31
2015-03-31,GHANA,CEDI,GHANA-CEDI,3.81,2015-03-31,66,2015,2,2015,1,03,31
2015-03-31,GREECE,EURO,GREECE-EURO,0.93,2015-03-31,67,2015,2,2015,1,03,31
2015-03-31,GRENADA,EAST CARIBBEAN DOLLAR,GRENADA-EAST CARIBBEAN DOLLAR,2.7,2015-03-31,68,2015,2,2015,1,03,31
2015-03-31,GUATEMALA,QUENTZAL,GUATEMALA-QUENTZAL,7.646,2015-03-31,69,2015,2,2015,1,03,31
2015-03-31,GUINEA,FRANC,GUINEA-FRANC,7361.0,2015-03-31,71,2015,2,2015,1,03,31
2015-03-31,GUINEA BISSAU,CFA FRANC,GUINEA BISSAU-CFA FRANC,606.41,2015-03-31,70,2015,2,2015,1,03,31
2015-03-31,GUYANA,DOLLAR,GUYANA-DOLLAR,202.0,2015-03-31,72,2015,2,2015,1,03,31
2015-03-31,HAITI,GOURDE,HAITI-GOURDE,46.75,2015-03-31,73,2015,2,2015,1,03,31
2015-03-31,HONDURAS,LEMPIRA,HONDURAS-LEMPIRA,21.8,2015-03-31,74,2015,2,2015,1,03,31
2015-03-31,HONG KONG,DOLLAR,HONG KONG-DOLLAR,7.754,2015-03-31,75,2015,2,2015,1,03,31
2015-03-31,HUNGARY,FORINT,HUNGARY-FORINT,278.65,2015-03-31,76,2015,2,2015,1,03,31
2015-03-31,ICELAND,KRONA,ICELAND-KRONA,136.99,2015-03-31,77,2015,2,2015,1,03,31
2015-03-31,INDIA,RUPEE,INDIA-RUPEE,62.25,2015-03-31,78,2015,2,2015,1,03,31
2015-03-31,INDONESIA,RUPIAH,INDONESIA-RUPIAH,12985.0,2015-03-31,79,2015,2,2015,1,03,31
2015-03-31,IRAN,RIAL,IRAN-RIAL,28085.0,2015-03-31,80,2015,2,2015,1,03,31
2015-03-31,IRAQ,DINAR,IRAQ-DINAR,1166.0,2015-03-31,81,2015,2,2015,1,03,31
2015-03-31,IRELAND,EURO,IRELAND-EURO,0.93,2015-03-31,82,2015,2,2015,1,03,31
2015-03-31,ISRAEL,SHEKEL,ISRAEL-SHEKEL,3.976,2015-03-31,83,2015,2,2015,1,03,31
2015-03-31,ITALY,EURO,ITALY-EURO,0.93,2015-03-31,84,2015,2,2015,1,03,31
2015-03-31,JAMAICA,DOLLAR,JAMAICA-DOLLAR,113.9,2015-03-31,85,2015,2,2015,1,03,31
2015-03-31,JAPAN,YEN,JAPAN-YEN,119.9,2015-03-31,86,2015,2,2015,1,03,31
2015-03-31,JERUSALEM,SHEKEL,JERUSALEM-SHEKEL,3.976,2015-03-31,87,2015,2,2015,1,03,31
2015-03-31,JORDAN,DINAR,JORDAN-DINAR,0.708,2015-03-31,88,2015,2,2015,1,03,31
2015-03-31,KAZAKHSTAN,TENGE,KAZAKHSTAN-TENGE,185.7,2015-03-31,89,2015,2,2015,1,03,31
2015-03-31,KENYA,SHILLING,KENYA-SHILLING,92.24,2015-03-31,90,2015,2,2015,1,03,31
2015-03-31,KOREA,WON,KOREA-WON,1108.48,2015-03-31,91,2015,2,2015,1,03,31
2015-03-31,KUWAIT,DINAR,KUWAIT-DINAR,0.301,2015-03-31,92,2015,2,2015,1,03,31
2015-03-31,KYRGYZSTAN,SOM,KYRGYZSTAN-SOM,63.9,2015-03-31,93,2015,2,2015,1,03,31
2015-03-31,LAOS,KIP,LAOS-KIP,8093.0,2015-03-31,94,2015,2,2015,1,03,31
2015-03-31,LATVIA,LATS,LATVIA-LATS,0.508,2015-03-31,95,2015,2,2015,1,03,31
2015-03-31,LEBANON,POUND,LEBANON-POUND,1500.0,2015-03-31,96,2015,2,2015,1,03,31
2015-03-31,LESOTHO,SOUTH AFRICAN RAND,LESOTHO-SOUTH AFRICAN RAND,12.209,2015-03-31,97,2015,2,2015,1,03,31
2015-03-31,LIBERIA,U.S. DOLLAR,LIBERIA-U.S. DOLLAR,84.0,2015-03-31,98,2015,2,2015,1,03,31
2015-03-31,LIBYA,DINAR,LIBYA-DINAR,1.367,2015-03-31,99,2015,2,2015,1,03,31
2015-03-31,LITHUANIA,LITAS,LITHUANIA-LITAS,2.84,2015-03-31,100,2015,2,2015,1,03,31
2015-03-31,LUXEMBOURG,EURO,LUXEMBOURG-EURO,0.93,2015-03-31,101,2015,2,2015,1,03,31
2015-03-31,MACAO,MOP,MACAO-MOP,8.0,2015-03-31,102,2015,2,2015,1,03,31
2015-03-31,MACEDONIA FYROM,ARIA,MACEDONIA FYROM-ARIA,55.0,2015-03-31,103,2015,2,2015,1,03,31
2015-03-31,MADAGASCAR,FRANC,MADAGASCAR-FRANC,2877.37,2015-03-31,104,2015,2,2015,1,03,31
2015-03-31,MALAWI,KWACHA,MALAWI-KWACHA,456.0,2015-03-31,105,2015,2,2015,1,03,31
2015-03-31,MALAYSIA,RINGGIT,MALAYSIA-RINGGIT,3.702,2015-03-31,106,2015,2,2015,1,03,31
2015-03-31,MALI,CFA FRANC,MALI-CFA FRANC,606.41,2015-03-31,107,2015,2,2015,1,03,31
2015-03-31,MALTA,EURO,MALTA-EURO,0.93,2015-03-31,108,2015,2,2015,1,03,31
2015-03-31,MARSHALLS ISLANDS,DOLLAR,MARSHALLS ISLANDS-DOLLAR,1.0,2015-03-31,109,2015,2,2015,1,03,31
2015-03-31,MARTINIQUE,EURO,MARTINIQUE-EURO,0.93,2015-03-31,110,2015,2,2015,1,03,31
2015-03-31,MAURITANIA,OUGUIYA,MAURITANIA-OUGUIYA,315.0,2015-03-31,111,2015,2,2015,1,03,31
2015-03-31,MAURITIUS,RUPEE,MAURITIUS-RUPEE,36.42,2015-03-31,112,2015,2,2015,1,03,31
2015-03-31,MEXICO,NEW PESO,MEXICO-NEW PESO,15.351,2015-03-31,113,2015,2,2015,1,03,31
2015-03-31,MICRONESIA,DOLLAR,MICRONESIA-DOLLAR,1.0,2015-03-31,114,2015,2,2015,1,03,31
2015-03-31,MOLDOVA,LEU,MOLDOVA-LEU,17.75,2015-03-31,115,2015,2,2015,1,03,31
2015-03-31,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,1982.09,2015-03-31,116,2015,2,2015,1,03,31
2015-03-31,MONTENEGRO,EURO,MONTENEGRO-EURO,0.93,2015-03-31,117,2015,2,2015,1,03,31
2015-03-31,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.918,2015-03-31,118,2015,2,2015,1,03,31
2015-03-31,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,36.77,2015-03-31,119,2015,2,2015,1,03,31
2015-03-31,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,12.209,2015-03-31,120,2015,2,2015,1,03,31
2015-03-31,NEPAL,RUPEE,NEPAL-RUPEE,99.7,2015-03-31,121,2015,2,2015,1,03,31
2015-03-31,NETHERLANDS,EURO,NETHERLANDS-EURO,0.93,2015-03-31,123,2015,2,2015,1,03,31
2015-03-31,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,2015-03-31,122,2015,2,2015,1,03,31
2015-03-31,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.337,2015-03-31,124,2015,2,2015,1,03,31
2015-03-31,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,26.8,2015-03-31,125,2015,2,2015,1,03,31
2015-03-31,NIGER,CFA FRANC,NIGER-CFA FRANC,606.41,2015-03-31,126,2015,2,2015,1,03,31
2015-03-31,NIGERIA,NAIRA,NIGERIA-NAIRA,199.0,2015-03-31,127,2015,2,2015,1,03,31
2015-03-31,NORWAY,KRONE,NORWAY-KRONE,8.089,2015-03-31,128,2015,2,2015,1,03,31
2015-03-31,OMAN,RIAL,OMAN-RIAL,0.385,2015-03-31,129,2015,2,2015,1,03,31
2015-03-31,PAKISTAN,RUPEE,PAKISTAN-RUPEE,101.92,2015-03-31,130,2015,2,2015,1,03,31
2015-03-31,PALAU,DOLLAR,PALAU-DOLLAR,1.0,2015-03-31,131,2015,2,2015,1,03,31
2015-03-31,PANAMA,BALBOA,PANAMA-BALBOA,1.0,2015-03-31,132,2015,2,2015,1,03,31
2015-03-31,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,2.625,2015-03-31,133,2015,2,2015,1,03,31
2015-03-31,PARAGUAY,GUARANI,PARAGUAY-GUARANI,4795.37,2015-03-31,134,2015,2,2015,1,03,31
2015-03-31,PERU,NUEVO SOL,PERU-NUEVO SOL,3.08,2015-03-31,135,2015,2,2015,1,03,31
2015-03-31,PHILIPPINES,PESO,PHILIPPINES-PESO,44.68,2015-03-31,136,2015,2,2015,1,03,31
2015-03-31,POLAND,ZLOTY,POLAND-ZLOTY,3.802,2015-03-31,137,2015,2,2015,1,03,31
2015-03-31,PORTUGAL,EURO,PORTUGAL-EURO,0.93,2015-03-31,138,2015,2,2015,1,03,31
2015-03-31,QATAR,RIYAL,QATAR-RIYAL,3.641,2015-03-31,139,2015,2,2015,1,03,31
2015-03-31,ROMANIA,LEU,ROMANIA-LEU,4.099,2015-03-31,140,2015,2,2015,1,03,31
2015-03-31,RUSSIA,RUBLE,RUSSIA-RUBLE,58.13,2015-03-31,141,2015,2,2015,1,03,31
2015-03-31,RWANDA,FRANC,RWANDA-FRANC,705.45,2015-03-31,142,2015,2,2015,1,03,31
2015-03-31,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE-DOBRAS,22569.006,2015-03-31,143,2015,2,2015,1,03,31
2015-03-31,SAUDI ARABIA,RIYAL,SAUDI ARABIA-RIYAL,3.75,2015-03-31,144,2015,2,2015,1,03,31
2015-03-31,SENEGAL,CFA FRANC,SENEGAL-CFA FRANC,606.41,2015-03-31,145,2015,2,2015,1,03,31
2015-03-31,SERBIA,DINAR,SERBIA-DINAR,111.42,2015-03-31,146,2015,2,2015,1,03,31
2015-03-31,SEYCHELLES,RUPEE,SEYCHELLES-RUPEE,13.504,2015-03-31,147,2015,2,2015,1,03,31
2015-03-31,SIERRA LEONE,LEONE,SIERRA LEONE-LEONE,4808.0,2015-03-31,148,2015,2,2015,1,03,31
2015-03-31,SINGAPORE,DOLLAR,SINGAPORE-DOLLAR,1.374,2015-03-31,149,2015,2,2015,1,03,31
2015-03-31,SLOVAK REPUBLIC,EURO,SLOVAK REPUBLIC-EURO,0.93,2015-03-31,150,2015,2,2015,1,03,31
2015-03-31,SLOVENIA,EURO,SLOVENIA-EURO,0.93,2015-03-31,151,2015,2,2015,1,03,31
2015-03-31,SOLOMON ISLANDS,DOLLAR,SOLOMON ISLANDS-DOLLAR,7.435,2015-03-31,152,2015,2,2015,1,03,31
2015-03-31,SOUTH AFRICA,RAND,SOUTH AFRICA-RAND,12.209,2015-03-31,153,2015,2,2015,1,03,31
2015-03-31,SOUTH SUDANESE,POUND,SOUTH SUDANESE-POUND,3.0,2015-03-31,154,2015,2,2015,1,03,31
2015-03-31,SPAIN,EURO,SPAIN-EURO,0.93,2015-03-31,155,2015,2,2015,1,03,31
2015-03-31,SRI LANKA,RUPEE,SRI LANKA-RUPEE,132.95,2015-03-31,156,2015,2,2015,1,03,31
2015-03-31,ST LUCIA,EC DOLLAR,ST LUCIA-EC DOLLAR,2.7,2015-03-31,157,2015,2,2015,1,03,31
2015-03-31,SUDAN,SUDANESE POUND,SUDAN-SUDANESE POUND,6.4,2015-03-31,158,2015,2,2015,1,03,31
2015-03-31,SURINAME,GUILDER,SURINAME-GUILDER,3.35,2015-03-31,159,2015,2,2015,1,03,31
2015-03-31,SWAZILAND,LILANGENI,SWAZILAND-LILANGENI,12.209,2015-03-31,160,2015,2,2015,1,03,31
2015-03-31,SWEDEN,KRONA,SWEDEN-KRONA,8.641,2015-03-31,161,2015,2,2015,1,03,31
2015-03-31,SWITZERLAND,FRANC,SWITZERLAND-FRANC,0.972,2015-03-31,162,2015,2,2015,1,03,31
2015-03-31,SYRIA,POUND,SYRIA-POUND,211.55,2015-03-31,163,2015,2,2015,1,03,31
2015-03-31,TAIWAN,DOLLAR,TAIWAN-DOLLAR,31.269,2015-03-31,164,2015,2,2015,1,03,31
2015-03-31,TAJIKISTAN,SOMONI,TAJIKISTAN-SOMONI,6.26,2015-03-31,165,2015,2,2015,1,03,31
2015-03-31,TANZANIA,SHILLING,TANZANIA-SHILLING,1845.0,2015-03-31,166,2015,2,2015,1,03,31
2015-03-31,THAILAND,BAHT,THAILAND-BAHT,32.52,2015-03-31,167,2015,2,2015,1,03,31
2015-03-31,TIMOR,LESTE DILI,TIMOR-LESTE DILI,1.0,2015-03-31,168,2015,2,2015,1,03,31
2015-03-31,TOGO,CFA FRANC,TOGO-CFA FRANC,606.41,2015-03-31,169,2015,2,2015,1,03,31
2015-03-31,TONGA,PA'ANGA,TONGA-PA'ANGA,1.905,2015-03-31,170,2015,2,2015,1,03,31
2015-03-31,TRINIDAD & TOBAGO,DOLLAR,TRINIDAD & TOBAGO-DOLLAR,6.354,2015-03-31,171,2015,2,2015,1,03,31
2015-03-31,TUNISIA,DINAR,TUNISIA-DINAR,1.96,2015-03-31,172,2015,2,2015,1,03,31
2015-03-31,TURKEY,LIRA,TURKEY-LIRA,2.614,2015-03-31,173,2015,2,2015,1,03,31
2015-03-31,TURKMENISTAN,MANAT,TURKMENISTAN-MANAT,3.491,2015-03-31,174,2015,2,2015,1,03,31
2015-03-31,UGANDA,SHILLING,UGANDA-SHILLING,2973.0,2015-03-31,175,2015,2,2015,1,03,31
2015-03-31,UKRAINE,HRYVNIA,UKRAINE-HRYVNIA,23.164,2015-03-31,176,2015,2,2015,1,03,31
2015-03-31,UNITED ARAB EMIRATES,DIRHAM,UNITED ARAB EMIRATES-DIRHAM,3.673,2015-03-31,177,2015,2,2015,1,03,31
2015-03-31,UNITED KINGDOM,POUND STERLING,UNITED KINGDOM-POUND STERLING,0.677,2015-03-31,178,2015,2,2015,1,03,31
2015-03-31,URUGUAY,PESO,URUGUAY-PESO,25.82,2015-03-31,179,2015,2,2015,1,03,31
2015-03-31,UZBEKISTAN,SOM,UZBEKISTAN-SOM,2531.0,2015-03-31,180,2015,2,2015,1,03,31
2015-03-31,VANUATU,VATU,VANUATU-VATU,104.05,2015-03-31,181,2015,2,2015,1,03,31
2015-03-31,VENEZUELA,BOLIVAR,VENEZUELA-BOLIVAR,6.3,2015-03-31,182,2015,2,2015,1,03,31
2015-03-31,VIETNAM,DONG,VIETNAM-DONG,21400.0,2015-03-31,183,2015,2,2015,1,03,31
2015-03-31,WESTERN SAMOA,TALA,WESTERN SAMOA-TALA,2.398,2015-03-31,184,2015,2,2015,1,03,31
2015-03-31,YEMEN,RIAL,YEMEN-RIAL,214.5,2015-03-31,185,2015,2,2015,1,03,31
2015-03-31,ZAMBIA,KWACHA,ZAMBIA-KWACHA,5455.0,2015-03-31,186,2015,2,2015,1,03,31
2015-03-31,ZAMBIA,NEW KWACHA,ZAMBIA-NEW KWACHA,7.58,2015-03-31,187,2015,2,2015,1,03,31
2015-03-31,ZIMBABWE,DOLLAR,ZIMBABWE-DOLLAR,1.0,2015-03-31,188,2015,2,2015,1,03,31
2014-12-31,Afghanistan,Afghani,Afghanistan-Afghani,57.9,2014-12-31,1,2015,1,2014,4,12,31
2014-12-31,Albania,Lek,Albania-Lek,115.1,2014-12-31,2,2015,1,2014,4,12,31
2014-12-31,Algeria,Dinar,Algeria-Dinar,87.81,2014-12-31,3,2015,1,2014,4,12,31
2014-12-31,Angola,Kwanza,Angola-Kwanza,104.0,2014-12-31,4,2015,1,2014,4,12,31
2014-12-31,Antigua & Barbuda,E. Caribbean Dollar,Antigua & Barbuda-E. Caribbean Dollar,2.7,2014-12-31,5,2015,1,2014,4,12,31
2014-12-31,Argentina,Peso,Argentina-Peso,8.373,2014-12-31,6,2015,1,2014,4,12,31
2014-12-31,Armenia,Dram,Armenia-Dram,470.0,2014-12-31,7,2015,1,2014,4,12,31
2014-12-31,Australia,Dollar,Australia-Dollar,1.219,2014-12-31,8,2015,1,2014,4,12,31
2014-12-31,Austria,Euro,Austria-Euro,0.822,2014-12-31,9,2015,1,2014,4,12,31
2014-12-31,Azerbaidjan,Second Manat,Azerbaidjan-Second Manat,0.8,2014-12-31,10,2015,1,2014,4,12,31
2014-12-31,Bahamas,Dollar,Bahamas-Dollar,1.0,2014-12-31,11,2015,1,2014,4,12,31
2014-12-31,Bahrain,Dinar,Bahrain-Dinar,0.377,2014-12-31,12,2015,1,2014,4,12,31
2014-12-31,Bangladesh,Taka,Bangladesh-Taka,79.0,2014-12-31,13,2015,1,2014,4,12,31
2014-12-31,Barbados,Dollar,Barbados-Dollar,2.02,2014-12-31,14,2015,1,2014,4,12,31
2014-12-31,Belarus,Ruble,Belarus-Ruble,13779.0,2014-12-31,15,2015,1,2014,4,12,31
2014-12-31,Belgium,Euro,Belgium-Euro,0.822,2014-12-31,16,2015,1,2014,4,12,31
2014-12-31,Belize,Dollar,Belize-Dollar,2.0,2014-12-31,17,2015,1,2014,4,12,31
2014-12-31,Benin,CFA Franc,Benin-CFA Franc,538.7,2014-12-31,18,2015,1,2014,4,12,31
2014-12-31,Bermuda,Dollar,Bermuda-Dollar,1.0,2014-12-31,19,2015,1,2014,4,12,31
2014-12-31,Bolivia,Boliviano,Bolivia-Boliviano,6.86,2014-12-31,20,2015,1,2014,4,12,31
2014-12-31,Bosnia,Marka,Bosnia-Marka,1.608,2014-12-31,21,2015,1,2014,4,12,31
2014-12-31,Botswana,Pula,Botswana-Pula,9.497,2014-12-31,22,2015,1,2014,4,12,31
2014-12-31,Brazil,Real,Brazil-Real,2.657,2014-12-31,23,2015,1,2014,4,12,31
2014-12-31,Brunei,Dollar,Brunei-Dollar,1.254,2014-12-31,24,2015,1,2014,4,12,31
2014-12-31,Bulgaria,Lev New,Bulgaria-Lev New,1.609,2014-12-31,25,2015,1,2014,4,12,31
2014-12-31,Burkina Faso,CFA Franc,Burkina Faso-CFA Franc,538.7,2014-12-31,26,2015,1,2014,4,12,31
2014-12-31,Burma,Kyat,Burma-Kyat,1028.0,2014-12-31,27,2015,1,2014,4,12,31
2014-12-31,Burundi,Franc,Burundi-Franc,1550.0,2014-12-31,28,2015,1,2014,4,12,31
2014-12-31,Cambodia,Riel,Cambodia-Riel,4103.0,2014-12-31,29,2015,1,2014,4,12,31
2014-12-31,Cameroon,CFA Franc,Cameroon-CFA Franc,538.82,2014-12-31,30,2015,1,2014,4,12,31
2014-12-31,Canada,Dollar,Canada-Dollar,1.158,2014-12-31,31,2015,1,2014,4,12,31
2014-12-31,Cape Verde,Escudo,Cape Verde-Escudo,87.871,2014-12-31,32,2015,1,2014,4,12,31
2014-12-31,Cayman Island,Dollar,Cayman Island-Dollar,0.82,2014-12-31,33,2015,1,2014,4,12,31
2014-12-31,Central African Rep.,CFA Franc,Central African Rep.-CFA Franc,538.82,2014-12-31,34,2015,1,2014,4,12,31
2014-12-31,Chad,CFA Franc,Chad-CFA Franc,538.82,2014-12-31,35,2015,1,2014,4,12,31
2014-12-31,Chile,Peso,Chile-Peso,607.16,2014-12-31,36,2015,1,2014,4,12,31
2014-12-31,China,Renminbi,China-Renminbi,6.205,2014-12-31,37,2015,1,2014,4,12,31
2014-12-31,Colombia,Peso,Colombia-Peso,2372.6,2014-12-31,38,2015,1,2014,4,12,31
2014-12-31,Comoros,Franc,Comoros-Franc,361.35,2014-12-31,39,2015,1,2014,4,12,31
2014-12-31,Congo,CFA Franc,Congo-CFA Franc,538.82,2014-12-31,40,2015,1,2014,4,12,31
2014-12-31,Costa Rica,Colon,Costa Rica-Colon,533.25,2014-12-31,41,2015,1,2014,4,12,31
2014-12-31,Cote D'ivoire,CFA Franc,Cote D'ivoire-CFA Franc,538.7,2014-12-31,42,2015,1,2014,4,12,31
2014-12-31,Croatia,KUNA,Croatia-KUNA,6.15,2014-12-31,43,2015,1,2014,4,12,31
2014-12-31,Cross Border,Euro,Cross Border-Euro,0.822,2014-12-31,44,2015,1,2014,4,12,31
2014-12-31,Cuba,Chavito,Cuba-Chavito,1.0,2014-12-31,45,2015,1,2014,4,12,31
2014-12-31,Cyprus,Euro,Cyprus-Euro,0.822,2014-12-31,46,2015,1,2014,4,12,31
2014-12-31,Cyprus,Pound,Cyprus-Pound,0.789,2014-12-31,47,2015,1,2014,4,12,31
2014-12-31,Czech. Republic,Koruna,Czech. Republic-Koruna,22.326,2014-12-31,48,2015,1,2014,4,12,31
2014-12-31,Dem. Rep. of Congo,Franc,Dem. Rep. of Congo-Franc,920.0,2014-12-31,49,2015,1,2014,4,12,31
2014-12-31,Denmark,Krone,Denmark-Krone,6.124,2014-12-31,50,2015,1,2014,4,12,31
2014-12-31,Djibouti,Franc,Djibouti-Franc,177.0,2014-12-31,51,2015,1,2014,4,12,31
2014-12-31,Dominican Republic,Peso,Dominican Republic-Peso,44.13,2014-12-31,52,2015,1,2014,4,12,31
2014-12-31,Ecuador,Dolares,Ecuador-Dolares,1.0,2014-12-31,53,2015,1,2014,4,12,31
2014-12-31,Egypt,Pound,Egypt-Pound,7.15,2014-12-31,54,2015,1,2014,4,12,31
2014-12-31,El Salvador,Colon,El Salvador-Colon,1.0,2014-12-31,55,2015,1,2014,4,12,31
2014-12-31,Equatorial Guinea,CFA Franc,Equatorial Guinea-CFA Franc,538.82,2014-12-31,56,2015,1,2014,4,12,31
2014-12-31,Eritrea,Nakfa,Eritrea-Nakfa,15.0,2014-12-31,57,2015,1,2014,4,12,31
2014-12-31,Estonia,Euro,Estonia-Euro,0.822,2014-12-31,58,2015,1,2014,4,12,31
2014-12-31,Estonia,Kroon,Estonia-Kroon,11.697,2014-12-31,59,2015,1,2014,4,12,31
2014-12-31,Ethiopia,Birr,Ethiopia-Birr,20.09,2014-12-31,60,2015,1,2014,4,12,31
2014-12-31,Euro Zone,Euro,Euro Zone-Euro,0.822,2014-12-31,61,2015,1,2014,4,12,31
2014-12-31,Fiji,Dollar,Fiji-Dollar,1.958,2014-12-31,62,2015,1,2014,4,12,31
2014-12-31,Finland,Euro,Finland-Euro,0.822,2014-12-31,63,2015,1,2014,4,12,31
2014-12-31,France,Euro,France-Euro,0.822,2014-12-31,64,2015,1,2014,4,12,31
2014-12-31,Gabon,CFA Franc,Gabon-CFA Franc,538.82,2014-12-31,65,2015,1,2014,4,12,31
2014-12-31,Gambia,Dalasi,Gambia-Dalasi,45.0,2014-12-31,66,2015,1,2014,4,12,31
2014-12-31,Georgia,Lari,Georgia-Lari,1.87,2014-12-31,67,2015,1,2014,4,12,31
2014-12-31,Germany,Euro,Germany-Euro,0.822,2014-12-31,68,2015,1,2014,4,12,31
2014-12-31,Ghana,Second Cedi,Ghana-Second Cedi,3.21,2014-12-31,69,2015,1,2014,4,12,31
2014-12-31,Greece,Euro,Greece-Euro,0.822,2014-12-31,70,2015,1,2014,4,12,31
2014-12-31,Grenada,E.Caribbean Dollar,Grenada-E.Caribbean Dollar,2.7,2014-12-31,71,2015,1,2014,4,12,31
2014-12-31,Guatemala,Quetzal,Guatemala-Quetzal,7.597,2014-12-31,72,2015,1,2014,4,12,31
2014-12-31,Guinea,Franc,Guinea-Franc,7136.0,2014-12-31,74,2015,1,2014,4,12,31
2014-12-31,Guinea Bissau,CFA Franc,Guinea Bissau-CFA Franc,538.7,2014-12-31,73,2015,1,2014,4,12,31
2014-12-31,Guyana,Dollar,Guyana-Dollar,202.0,2014-12-31,75,2015,1,2014,4,12,31
2014-12-31,Haiti,Gourde,Haiti-Gourde,46.75,2014-12-31,76,2015,1,2014,4,12,31
2014-12-31,Honduras,Lempira,Honduras-Lempira,21.27,2014-12-31,77,2015,1,2014,4,12,31
2014-12-31,Hong Kong,Dollar,Hong Kong-Dollar,7.756,2014-12-31,78,2015,1,2014,4,12,31
